name,uni,coll,header,image,p,d,a,n,pic
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/n121718,"Moore, Amber",/file/n178419/thumbnail_1200x1200-amber-moore.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n5921,"Morishita, Don",/file/n100088/thumbnail_Don-Morishita.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/n27240,"Morra, Matthew J",/file/n45151/thumbnail_1200x1200-matt-morra.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/n15954,"Murdoch, Brenda M",/file/n126796/thumbnail_B+Murdoch+196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/n1028679282,"Murdoch, Gordon K",/file/n65377/thumbnail_gordon-murdoch.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n29953,Food Science,http://vivo.nkn.uidaho.edu/individual/n46058,"Möller, Greg",/file/n257694/thumbnail_1200x1200-greg-moller.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/n16341,"Neibling, Howard",/file/n32516/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/pid98376,"Norell, Rick J",/file/n126065/thumbnail_Norell+196X208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n56467,"Olsen, Nora",/file/n119581/thumbnail_Nora-Olsen.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n29953,Food Science,http://vivo.nkn.uidaho.edu/individual/n51023,"Paszczynski, Andrezej J",/file/n244122/thumbnail_1200x1200-andrzej-paszcynski.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n27492,"Planck, Suzanne",/file/n521051/thumbnail_suzanne-planck.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/n238195174,"Powell, Matt",/file/n12346/thumbnail_powell.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n12713,"Prather, Timothy S",/file/n37790/thumbnail_Prather_196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n22301,"Price, Beth A",/file/n70864/thumbnail_beth-price.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n22301,"Price, E",/file/n70864/thumbnail_beth-price.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n436182,"Entomology, Plant Pathology and Nematology",http://vivo.nkn.uidaho.edu/individual/n248536,"Rashed, Arash",/file/n69441/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/pid55392,"Rezamand, Pedram ",/file/n15601/thumbnail_Pedram.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/pid56727,"Richard, Ronald ",/file/n76199/thumbnail_richard+196x208+copy.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n53081,"Rogers, Christopher W",/file/n47677/thumbnail_Christopher-Rogers.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/pid57869,"Roheim, Cathy A",/file/n93546/thumbnail_1200x1200-cathy-roheim.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/n69122,"Ruhoff, Norm ",/file/n116251/thumbnail_1200x1200-norm-ruhoff.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n29953,Food Science,http://vivo.nkn.uidaho.edu/individual/n17091,"Ryu, Dojin",/file/n105505/thumbnail_1200x1200-dijon-ryu.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/pid24402,"Ryu, Jae Hyeon",/file/n1836979/thumbnail_jae-hyeon-ryu.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/a31619986351555,"Safaii-Fabiano, Seanne",/file/n138594/thumbnail_seanne-safaii.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/pid56983,"Salant, Priscilla ",/file/n28407/thumbnail_agecon_salant_196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n25958,"Schmiege, Cindy J",/file/n101182/thumbnail_cynthia-schmiege.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n436182,"Entomology, Plant Pathology and Nematology",http://vivo.nkn.uidaho.edu/individual/n214831,"Schroeder, Brenda",/file/n103722/thumbnail_1200x1200-Brenda-schroeder.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n85366,"Schroeder, Kurtis L",/file/n225805/thumbnail_1200x1200-kurt-schroeder.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n436182,"Entomology, Plant Pathology and Nematology",http://vivo.nkn.uidaho.edu/individual/n22358,"Schwarzlander, Mark",/file/n158860/thumbnail_1200x1200-mark-schwarzlaender.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n34716,"Shaklee, Harriet",/file/n116718/thumbnail_harriet-shaklee.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n248686,"Shewmaker, Glenn",/file/n185056/thumbnail_1200x1200-glenn-shewmaker.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n89662,"Singh, Shree P",/file/n39276/thumbnail_Shree-Singh.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n29953,Food Science,http://vivo.nkn.uidaho.edu/individual/n466102,"Smith, Brennan ",/file/n54583/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n62022,Agricultural and Extension Education,http://vivo.nkn.uidaho.edu/individual/n403996,"Smith, Kasee L",/file/n172307/thumbnail_1200x1200-kasee-smith.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n70376,Sonya Meyer,/file/n374028/thumbnail_sonya-meyer.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n23012,Animal & Veterinary Science,http://vivo.nkn.uidaho.edu/individual/n126058,"Sprinkle, Jim",/file/n39668/thumbnail_jim-sprinkle.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n225572,"Stark, Jeffrey C",/file/n171201/thumbnail_Jeffrey-Stark.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/n15412,"Strawn, Daniel G",/file/n211570/thumbnail_1200x1200-daniel-strawn.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/n397778,"Strickland, Michael S",/file/n436768/thumbnail_1200x1200-michael-strickland.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/n29099,"Taylor, Garth (R)",/file/n228374/thumbnail_1200x1200-garth-taylor.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/n72144,"Tejeda, Hernan A",/file/n114590/thumbnail_1200x1200-hernan-tejeda.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n15829,"Tripepi, Robert R",/file/n106863/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n12780,"Tsao, Ling-Ling",/file/n79248/thumbnail_ling-ling-tsao.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n29953,Food Science,http://vivo.nkn.uidaho.edu/individual/n88034,"Unlu, Gulhan (G.U. Yuksel)",/file/n28028/thumbnail_unlu-3-13.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/n96055,"Vorotnikova, Ekaterina",/file/n33128/thumbnail_EkaterinaVorotnikova+196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n55529,Family & Consumer Science,http://vivo.nkn.uidaho.edu/individual/n102450,"Wahl, Lori",/file/n493792/thumbnail_lori-wahl.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n107789,"Walsh, Olga S",/file/n273752/thumbnail_1200x1200-olga-walsh.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n166226,Plant Sciences,http://vivo.nkn.uidaho.edu/individual/n107060,"Wang, Yi",/file/n508303/thumbnail_1200x1200-yi-wang.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/pid56934,"Watson, Philip ",/file/n67879/thumbnail_1200x1200-philip-watson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n436182,"Entomology, Plant Pathology and Nematology",http://vivo.nkn.uidaho.edu/individual/n18422,"Wenninger, Erik J",/file/n257502/thumbnail_1200x1200-erik-wenninger.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n436182,"Entomology, Plant Pathology and Nematology",http://vivo.nkn.uidaho.edu/individual/n128308,"Wharton, Phillip",/file/n341660/thumbnail_1200x1200-Phil-Wharton.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n521894,Agricultural Systems Management,http://vivo.nkn.uidaho.edu/individual/n201410410,"Wheeler, Tadd A",/file/n715305/thumbnail_1200x1200-Tadd-Wheeler.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n62022,Agricultural and Extension Education,http://vivo.nkn.uidaho.edu/individual/n201410410,"Wheeler, Tadd A",/file/n715305/thumbnail_1200x1200-Tadd-Wheeler.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n140645,Soil and Water Systems,http://vivo.nkn.uidaho.edu/individual/n201410410,"Wheeler, Tadd A",/file/n715305/thumbnail_1200x1200-Tadd-Wheeler.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/pid56127,"Winfree, Jason A",/file/n192442/thumbnail_1200x1200-jason-winfree.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n62022,Agricultural and Extension Education,http://vivo.nkn.uidaho.edu/individual/n39241,"Wolf, Kattlyn J",/file/n43877/thumbnail_1200x1200-kattlyn-wolf.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n436182,"Entomology, Plant Pathology and Nematology",http://vivo.nkn.uidaho.edu/individual/n215651,"Woodhall, James W",/file/n64455/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n13085,College of Agricultural & Life Sciences,/file/n146740/thumbnail_03CALS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n39442,Agriculture Economics & Rural Sociology,http://vivo.nkn.uidaho.edu/individual/n46792,"Wulfhorst, J. D.",/file/n2075/thumbnail_agecon_wulfhorst_196.jpg
